Student_ID,Student_Full_Name,Gender,State,Category,Student_Marks_Percentage,Entrance_Exam,Entrance_Exam_Score,Course_Preference,College_Name,Branch,Historical_College_Cutoff_Marks,Previous_Year_Admission_Rank,Probability_of_Admission,College_Classification
2966,251,0,12,1,58.71,1,197,6,1245,6,93.07,95955,0.31,0
2967,4866,1,13,2,57.49,2,168,9,765,9,92.09,108125,0.47,0
2968,4294,0,6,1,87.97,2,71,6,1994,6,85.82,108733,0.79,1
2969,3068,1,10,1,88.46,4,694,9,2426,9,63.72,94617,0.9,2
2970,3011,0,6,2,96.21,5,76,2,546,2,81.34,47736,0.95,2
2971,1685,1,0,0,77.45,4,303,1,2047,1,97.59,68551,0.41,0
2972,3146,0,1,0,69.39,3,165,8,879,8,93.9,87437,0.31,0
2973,1634,0,3,3,85.09,5,58,9,980,9,65.21,62320,0.88,2
2974,739,0,6,2,56.26,0,185,2,2206,2,85.89,148087,0.43,0
2975,3888,1,4,2,75.35,4,385,2,1956,2,60.78,111131,0.87,2
2976,2570,0,0,0,78.49,1,82,3,2096,3,77.69,88271,0.78,1
2977,1737,1,5,2,63.18,0,225,7,1927,7,70.76,27276,0.42,0
2978,356,0,5,1,97.09,5,62,3,126,3,93.87,136553,0.55,1
2979,397,0,12,1,56.2,1,251,4,1716,4,93.08,149154,0.24,0
2980,167,0,1,0,83.95,2,94,8,161,8,86.78,137653,0.35,0
2981,1312,0,6,0,73.34,1,100,9,2478,9,82.75,106391,0.28,0
2982,4641,0,5,1,93.48,2,52,6,2105,6,62.86,77970,0.91,2
2983,436,0,3,0,78.01,2,174,1,1580,1,73.47,149009,0.75,1
2984,3691,0,11,1,75.13,4,457,9,1830,9,89.87,127851,0.45,0
2985,4347,1,0,0,94.29,3,166,5,1492,5,69.18,144689,0.9,2
2986,1806,1,3,0,90.84,3,159,5,2455,5,81.96,140997,0.87,2
2987,780,1,4,1,94.07,4,384,4,2168,4,75.74,4404,0.98,2
2988,4718,0,4,0,65.52,3,172,5,1409,5,98.07,44235,0.48,0
2989,2766,1,4,1,58.63,4,267,6,410,6,91.35,130547,0.43,0
2990,4083,0,13,2,75.06,1,265,3,554,3,93.28,38303,0.23,0
2991,1139,1,13,1,78.25,4,417,9,549,9,60.74,96806,0.85,2
2992,316,0,9,1,74.4,5,175,5,1873,5,91.48,94126,0.28,0
2993,3692,1,12,0,63.04,3,151,3,1198,3,89.15,103760,0.2,0
2994,4001,0,12,1,67.47,3,170,4,1698,4,92.14,96669,0.34,0
2995,417,0,13,0,72.94,2,107,1,2335,1,66.07,145972,0.77,1
2996,3364,0,2,1,58.16,1,89,6,1063,6,71.37,113981,0.38,0
2997,298,1,11,1,91.54,0,127,1,1656,1,85.47,80202,0.77,1
2998,2835,0,8,0,84.89,2,79,0,2499,0,76.46,28122,0.88,2
2999,617,1,3,1,74.09,5,156,4,1766,4,67.75,123268,0.58,1
3000,3900,1,10,0,95.81,5,75,1,2346,1,75.57,54650,0.85,2
3001,1014,1,2,1,85.8,5,54,2,1640,2,91.75,30423,0.3,0
3002,3100,0,9,0,85.71,2,198,4,432,4,94.89,36081,0.32,0
3003,2431,1,13,0,99.48,1,123,4,1271,4,93.23,41952,0.69,1
3004,1115,0,7,1,99.46,1,246,1,1695,1,61.77,46691,0.89,2
3005,789,0,0,0,56.22,0,176,8,1663,8,76.22,72724,0.29,0
3006,3973,0,1,0,79.9,1,266,6,1592,6,86.67,102492,0.37,0
3007,636,0,0,0,87.39,1,183,0,2182,0,98.8,39752,0.26,0
3008,3357,1,12,0,64.71,5,82,3,1719,3,72.13,1639,0.2,0
3009,491,0,13,2,67.98,3,63,8,1725,8,82.76,120443,0.34,0
3010,3129,0,10,3,74.01,3,182,1,822,1,63.19,89678,0.87,2
3011,699,1,13,2,95.33,1,158,2,2468,2,89.95,128877,0.69,1
3012,2864,0,7,1,61.32,1,287,3,1653,3,70.6,115029,0.24,0
3013,1973,1,14,0,65.49,5,186,9,2480,9,80.37,81007,0.38,0
3014,1512,0,6,1,75.2,0,245,7,1419,7,93.19,33738,0.43,0
3015,4470,0,3,2,96.95,1,103,0,1368,0,80.36,60552,0.93,2
3016,2365,1,5,2,57.28,1,220,1,2128,1,78.36,144420,0.28,0
3017,2378,1,12,2,92.08,2,121,2,552,2,90.11,85556,0.68,1
3018,2587,1,0,0,70.94,5,187,1,2327,1,80.1,11976,0.31,0
3019,4520,1,7,2,65.09,4,487,2,1057,2,79.75,11678,0.3,0
3020,3741,0,1,1,86.93,3,55,4,2039,4,91.96,51853,0.21,0
3021,1763,1,11,0,66.21,3,142,8,2116,8,94.36,152077,0.31,0
3022,3331,1,7,2,74.26,5,102,8,2434,8,84.47,84168,0.48,0
3023,968,0,2,0,98.92,2,188,0,200,0,66.69,93014,0.86,2
3024,4649,0,7,0,80.64,1,286,2,331,2,95.14,59148,0.18,0
3025,2278,1,4,3,90.85,2,52,1,783,1,77.52,163682,0.88,2
3026,2057,1,13,1,61.23,2,146,2,309,2,89.04,13783,0.36,0
3027,526,1,14,1,58.58,1,290,4,2071,4,72.68,132636,0.31,0
3028,4502,1,5,0,85.34,0,131,6,650,6,68.32,95658,0.85,2
3029,757,1,1,1,62.51,4,685,2,2338,2,97.56,1542,0.37,0
3030,2130,1,13,1,64.36,0,90,2,1928,2,72.31,13266,0.32,0
3031,4654,1,1,1,60.77,3,171,5,946,5,97.72,14425,0.38,0
3032,2235,0,5,1,94.88,2,81,1,1181,1,70.62,161478,0.86,2
3033,3511,0,10,0,76.48,5,177,6,1939,6,77.74,64374,0.19,0
3034,591,1,6,0,78.88,1,206,0,1530,0,74.74,92002,0.62,1
3035,3402,0,7,0,61.96,0,98,9,201,9,68.59,167792,0.39,0
3036,2663,0,13,2,93.07,2,65,1,1938,1,65.94,119239,0.93,2
3037,1156,0,8,1,55.28,3,62,2,263,2,90.27,85678,0.31,0
3038,10,0,1,0,86.84,0,193,4,29,4,78.18,98339,0.89,2
3039,3882,0,9,0,87.62,1,255,6,2312,6,64.21,99551,0.9,2
3040,2623,0,5,0,70.24,3,128,3,823,3,68.93,64594,0.62,1
3041,3739,0,0,2,62.0,0,239,3,2091,3,98.59,177681,0.46,0
3042,2438,1,2,0,65.5,0,91,7,185,7,66.97,26515,0.49,0
3043,2329,1,1,1,83.11,0,238,5,1090,5,89.62,123069,0.45,0
3044,849,0,5,2,98.07,0,123,8,1093,8,83.11,35715,0.83,2
3045,4170,0,4,0,84.79,1,133,8,1873,8,85.37,71668,0.49,0
3046,3591,0,12,2,94.35,2,168,0,1843,0,71.17,156839,0.93,2
3047,468,1,5,1,70.94,4,378,9,2270,9,91.7,152887,0.2,0
3048,1544,0,6,1,83.77,0,260,9,269,9,82.34,98805,0.63,1
3049,2908,0,9,0,79.03,4,309,5,1287,5,74.75,45485,0.71,1
3050,101,0,7,2,77.46,4,449,9,2038,9,66.09,55466,0.88,2
3051,2213,0,10,2,80.17,3,198,1,389,1,86.92,140985,0.43,0
3052,2677,1,2,1,67.75,3,175,9,1156,9,61.29,74999,0.73,1
3053,703,1,10,0,75.25,2,77,9,2114,9,61.03,42534,0.84,2
3054,1943,1,10,0,98.39,0,262,7,1522,7,87.57,171014,0.84,2
3055,1274,0,2,1,94.08,1,292,9,216,9,76.28,61417,0.86,2
3056,4770,0,11,0,84.04,5,192,8,1754,8,67.27,165123,0.84,2
3057,2714,1,10,1,64.13,1,259,7,56,7,96.21,64150,0.23,0
3058,1751,0,14,0,64.74,0,86,5,1154,5,61.33,74081,0.74,1
3059,2546,1,14,1,99.15,1,111,4,1011,4,96.43,23489,0.66,1
3060,4471,1,8,0,77.77,5,140,6,1286,6,72.72,19836,0.58,1
3061,1601,0,6,3,85.6,3,62,8,1159,8,82.73,16670,0.74,1
3062,1579,0,12,2,82.64,3,136,1,82,1,88.67,138618,0.22,0
3063,4600,0,6,2,76.53,3,103,7,1597,7,91.0,89300,0.19,0
3064,413,0,7,0,80.79,2,143,6,1627,6,60.1,42850,0.89,2
3065,4251,1,13,1,83.51,5,166,1,1340,1,69.86,84136,0.85,2
3066,3027,1,6,2,64.63,3,76,1,2161,1,76.46,15326,0.33,0
3067,4699,0,7,0,79.65,2,106,5,1923,5,72.6,143399,0.57,1
3068,4676,0,10,2,67.76,2,116,8,862,8,85.36,73696,0.4,0
3069,1558,0,1,0,79.97,5,113,8,1592,8,88.09,68964,0.34,0
3070,1009,1,3,0,79.53,4,336,3,160,3,65.21,22587,0.94,2
3071,535,1,14,0,57.29,0,184,5,1462,5,66.18,15014,0.37,0
3072,1163,0,4,1,74.76,2,63,1,1261,1,98.65,141153,0.44,0
3073,351,1,6,0,59.79,5,120,7,2351,7,93.54,137062,0.43,0
3074,3037,0,9,1,82.88,5,84,1,2340,1,80.81,83858,0.78,1
3075,1373,1,7,0,70.99,5,108,6,2040,6,64.98,5482,0.72,1
3076,2225,0,2,0,94.84,5,154,5,726,5,63.87,129933,0.88,2
3077,4417,1,13,2,68.01,5,112,6,1036,6,72.81,32027,0.16,0
3078,3454,0,14,1,83.7,5,179,8,1737,8,78.8,28656,0.7,1
3079,2346,0,0,0,71.91,4,630,0,329,0,69.37,125339,0.6,1
3080,596,0,8,1,57.03,0,245,7,1523,7,88.31,49026,0.44,0
3081,4862,0,6,1,88.77,2,141,5,1363,5,94.85,149609,0.32,0
3082,4319,0,0,1,58.64,4,589,5,1797,5,91.97,60931,0.2,0
3083,400,0,7,0,80.74,5,119,6,417,6,77.9,52323,0.7,1
3084,3504,1,12,1,97.33,5,113,8,2073,8,62.71,154297,0.87,2
3085,3141,0,5,1,79.75,2,58,9,276,9,70.37,19844,0.94,2
3086,1111,1,0,0,57.32,0,172,6,1567,6,67.43,146306,0.42,0
3087,1636,1,0,1,87.03,1,228,6,1313,6,92.34,170340,0.25,0
3088,1723,0,10,0,79.37,3,135,4,2303,4,81.11,143715,0.26,0
3089,4832,0,12,2,60.31,0,122,3,1108,3,93.37,179460,0.27,0
3090,3168,0,0,1,86.2,2,189,6,1359,6,85.23,142640,0.72,1
3091,28,1,11,2,89.03,0,91,9,167,9,66.69,170764,0.98,2
3092,1632,1,8,1,84.19,2,149,3,1128,3,76.93,115067,0.63,1
3093,3803,1,9,0,88.25,5,58,4,1001,4,86.74,11520,0.6,1
3094,3772,0,9,0,87.73,0,290,2,1901,2,66.73,6,0.97,2
3095,3750,0,0,0,77.96,1,144,2,1568,2,87.48,101997,0.17,0
3096,3624,0,11,1,99.27,0,93,2,1013,2,77.27,15921,0.98,2
3097,3683,0,10,3,88.96,1,107,2,307,2,67.05,109314,0.86,2
3098,3633,1,0,0,95.61,4,639,7,158,7,85.74,41874,0.83,2
3099,3845,1,3,0,57.46,5,81,7,1533,7,63.53,17410,0.29,0
3100,1622,1,9,1,71.98,2,102,0,1327,0,65.93,127889,0.6,1
3101,4394,0,14,0,65.36,1,169,8,841,8,82.58,145495,0.2,0
3102,2897,0,2,0,69.74,3,124,6,92,6,91.34,4199,0.41,0
3103,3975,1,13,0,58.03,3,150,5,2137,5,93.1,23803,0.42,0
3104,18,0,10,0,84.19,3,95,6,1302,6,76.61,159195,0.62,1
3105,1531,0,10,1,75.53,4,492,6,372,6,82.71,37795,0.37,0
3106,2983,1,2,0,61.44,5,184,7,2334,7,95.66,171883,0.26,0
3107,3626,1,1,1,74.32,1,265,2,185,2,98.29,148682,0.36,0
3108,1247,1,5,0,81.1,4,679,1,955,1,80.97,87387,0.65,1
3109,228,0,13,0,92.74,1,235,3,2258,3,61.6,130988,0.88,2
3110,2957,1,0,0,77.02,2,146,6,590,6,66.15,45376,0.98,2
3111,1529,0,0,1,96.94,2,167,0,2142,0,68.83,139446,0.95,2
3112,3708,1,0,1,90.29,5,88,1,518,1,81.43,110044,0.97,2
3113,1099,0,11,0,66.08,5,70,5,1218,5,84.65,151597,0.42,0
3114,1269,0,10,1,84.58,5,54,6,1043,6,76.61,178345,0.69,1
3115,3668,1,7,3,92.92,5,200,6,423,6,97.75,135292,0.43,0
3116,4504,1,7,0,99.11,3,87,0,1568,0,64.19,163667,0.92,2
3117,1376,1,10,1,77.73,1,127,6,898,6,81.65,176810,0.41,0
3118,541,1,10,0,74.89,4,449,2,383,2,90.02,78223,0.34,0
3119,4044,1,2,0,59.96,1,69,7,1885,7,62.84,27157,0.22,0
3120,199,0,7,0,75.03,0,287,3,1088,3,92.14,141790,0.39,0
3121,3501,1,5,1,79.63,3,70,4,1438,4,62.45,147265,0.86,2
3122,2752,0,2,2,75.39,3,71,2,119,2,98.1,43305,0.23,0
3123,4413,0,1,2,61.66,3,52,1,430,1,80.52,97784,0.41,0
3124,3914,0,14,3,60.78,2,191,2,991,2,97.6,80160,0.23,0
3125,670,1,8,1,72.31,3,167,2,325,2,69.36,95625,0.79,1
3126,191,1,5,0,80.47,2,123,2,965,2,62.31,140219,0.89,2
3127,2851,1,12,0,91.1,2,138,9,589,9,93.42,110764,0.3,0
3128,1683,1,9,0,88.63,5,57,9,124,9,60.73,40286,0.97,2
3129,2966,0,14,3,71.02,0,99,1,2062,1,71.72,140792,0.3,0
3130,2558,1,9,1,65.42,4,695,5,1113,5,61.83,17168,0.59,1
3131,581,1,11,1,86.71,0,123,6,631,6,82.05,120825,0.57,1
3132,105,1,11,1,93.1,0,154,7,1082,7,93.46,132382,0.29,0
3133,4853,0,10,2,69.68,0,185,1,2029,1,66.03,85759,0.77,1
3134,1964,1,11,0,56.15,4,227,2,969,2,84.14,152805,0.5,0
3135,2106,1,1,0,80.18,2,68,7,1562,7,84.32,147420,0.41,0
3136,2000,1,2,0,65.55,4,669,1,2307,1,61.52,158097,0.58,1
3137,1957,0,10,0,84.96,5,178,8,2334,8,66.39,20635,0.91,2
3138,2911,0,5,0,98.05,5,56,8,409,8,87.3,5932,0.94,2
3139,2131,0,9,0,65.24,4,648,1,192,1,72.48,10578,0.29,0
3140,2275,0,7,1,87.77,2,116,1,2111,1,74.51,44786,0.9,2
3141,1906,0,14,0,75.69,1,291,2,61,2,91.63,176764,0.42,0
3142,3139,0,13,0,97.7,0,174,6,1421,6,90.98,65470,0.68,1
3143,2804,1,9,1,82.65,2,198,1,1624,1,96.14,130128,0.42,0
3144,2121,1,5,0,78.71,5,156,6,1652,6,94.02,70012,0.45,0
3145,2928,1,12,1,56.29,0,240,9,155,9,73.86,126538,0.22,0
3146,1585,1,9,2,62.08,3,111,7,1003,7,82.11,70047,0.18,0
3147,4510,1,14,2,77.75,1,173,7,340,7,73.03,5219,0.61,1
3148,66,1,10,0,70.48,2,199,0,158,0,94.97,109871,0.5,0
3149,1002,0,10,2,95.49,5,107,1,51,1,81.52,115058,0.92,2
3150,904,0,12,0,89.4,1,245,4,504,4,74.78,178128,0.86,2
3151,1883,0,11,2,87.65,3,92,9,984,9,69.68,114658,0.82,2
3152,2227,0,1,0,70.17,5,180,7,2180,7,84.43,163785,0.23,0
3153,996,1,8,0,89.77,2,80,5,2354,5,74.47,109847,0.96,2
3154,3558,0,4,0,69.72,5,180,5,1288,5,79.26,148653,0.25,0
3155,1197,0,7,1,69.27,0,285,8,1972,8,75.94,73561,0.18,0
3156,4478,0,2,0,57.41,0,174,5,264,5,63.32,8161,0.2,0
3157,1668,1,6,2,65.03,4,456,6,2238,6,94.29,112048,0.18,0
3158,4065,0,1,2,62.61,1,184,7,1525,7,83.89,134980,0.46,0
3159,3874,0,12,1,75.79,5,66,7,62,7,85.06,143404,0.31,0
3160,1596,1,8,0,88.94,5,117,7,1622,7,90.14,100483,0.49,0
3161,2422,1,2,3,99.59,2,130,8,953,8,75.6,172422,0.97,2
3162,3213,0,4,3,65.35,0,71,8,1295,8,92.75,164758,0.15,0
3163,2183,0,0,1,61.37,0,263,6,1975,6,86.22,326,0.49,0
3164,4128,0,3,3,93.7,2,98,1,1019,1,72.59,30031,0.93,2
3165,2266,0,5,0,77.09,1,293,7,333,7,83.91,62501,0.24,0
3166,2393,1,5,0,94.65,5,58,9,2015,9,88.11,179846,0.73,1
3167,4068,0,6,2,84.98,1,65,7,1560,7,83.84,161667,0.64,1
3168,1250,1,1,0,94.56,3,177,0,2366,0,85.96,92581,0.82,2
3169,3452,1,7,2,93.95,5,186,9,2045,9,81.99,111542,0.98,2
3170,2224,1,8,1,87.55,4,190,6,1289,6,82.18,174249,0.67,1
3171,2218,0,2,2,87.32,4,366,4,509,4,63.76,155060,0.97,2
3172,220,0,11,1,56.92,4,341,2,1618,2,62.29,93106,0.34,0
3173,2978,1,2,1,76.71,0,65,5,620,5,90.11,156141,0.37,0
3174,1856,1,10,0,62.48,5,161,0,627,0,68.22,178607,0.4,0
3175,745,1,5,1,55.55,3,152,2,413,2,82.66,40287,0.19,0
3176,2280,1,13,0,97.64,0,121,0,1611,0,94.99,60845,0.61,1
3177,4280,1,0,0,86.21,0,82,9,1754,9,72.71,164761,0.98,2
3178,271,1,5,0,74.01,4,475,2,1733,2,68.01,142053,0.65,1
3179,2750,0,10,1,59.1,1,235,3,1933,3,75.68,51553,0.5,0
3180,2358,1,14,1,97.01,1,271,7,708,7,76.92,78166,0.94,2
3181,3726,1,2,0,93.26,0,288,7,535,7,84.56,144800,0.87,2
3182,3413,0,4,0,98.94,2,175,9,337,9,86.02,41024,0.9,2
3183,4764,0,13,2,69.13,2,70,4,328,4,74.63,145816,0.44,0
3184,2520,0,14,0,77.52,2,177,7,2271,7,72.41,34606,0.79,1
3185,1641,1,1,0,83.0,5,181,7,1012,7,94.45,69378,0.24,0
3186,3945,1,1,0,59.02,3,52,9,737,9,65.47,10928,0.29,0
3187,4057,0,13,0,66.09,2,169,3,1680,3,97.23,6271,0.26,0
3188,2263,1,12,0,83.28,0,135,7,2383,7,79.2,73042,0.66,1
3189,3058,1,11,1,63.39,4,659,8,1502,8,92.31,167536,0.26,0
3190,3334,1,3,1,82.63,2,65,3,1130,3,61.7,10589,0.93,2
3191,4417,0,9,1,82.55,1,147,1,736,1,84.05,7989,0.37,0
3192,3293,1,0,0,92.51,4,255,3,2280,3,62.85,158042,0.88,2
3193,1201,1,7,2,60.29,0,191,7,819,7,97.73,126050,0.28,0
3194,179,0,5,1,65.98,5,79,5,2339,5,90.79,28401,0.42,0
3195,2820,0,0,3,57.06,0,157,9,657,9,79.38,130622,0.16,0
3196,3880,1,4,0,68.94,0,243,4,180,4,63.2,92300,0.73,1
3197,1851,0,7,0,75.43,4,584,5,1162,5,73.3,19681,0.73,1
3198,856,1,3,0,76.22,3,146,2,367,2,96.99,9436,0.28,0
3199,4248,0,13,1,76.73,1,91,2,1356,2,63.44,80534,0.96,2
3200,680,1,13,0,86.63,2,199,5,2032,5,76.79,146555,0.86,2
3201,3704,1,13,1,86.66,5,70,8,1819,8,84.0,137983,0.74,1
3202,569,1,5,1,87.21,2,59,4,176,4,94.36,171352,0.21,0
3203,671,1,2,2,74.81,3,190,1,1166,1,69.3,48468,0.72,1
3204,4544,0,14,2,75.26,4,288,9,1109,9,63.75,2502,0.86,2
3205,3158,1,10,1,61.33,3,54,7,2252,7,69.27,78276,0.27,0
3206,3707,1,5,1,97.5,4,717,9,2061,9,76.98,81576,0.82,2
3207,1147,1,14,2,71.55,0,267,0,938,0,98.68,97117,0.16,0
3208,1554,0,8,1,84.29,2,181,8,774,8,91.44,124906,0.43,0
3209,5,1,3,3,68.78,4,365,1,1832,1,61.14,152633,0.7,1
3210,4214,1,2,1,79.91,3,193,3,29,3,89.29,40833,0.37,0
3211,3130,1,0,0,61.13,2,101,4,2276,4,77.67,158213,0.36,0
3212,2323,0,2,0,80.4,2,168,6,1820,6,78.23,150843,0.75,1
3213,1416,0,14,0,57.18,2,154,3,596,3,81.34,130114,0.42,0
3214,3440,1,1,1,81.6,4,551,2,1459,2,63.6,74813,0.94,2
3215,3395,0,4,0,86.73,0,201,1,2423,1,89.38,138011,0.34,0
3216,1166,0,10,1,55.29,4,411,7,2429,7,78.05,179157,0.35,0
3217,978,1,10,1,56.4,3,98,1,65,1,81.89,140876,0.4,0
3218,4601,0,6,0,91.46,1,295,1,348,1,60.68,29,0.94,2
3219,2478,1,12,1,57.24,0,253,3,20,3,93.75,3810,0.47,0
3220,1048,0,5,0,64.3,4,691,6,428,6,61.1,41658,0.74,1
3221,4867,0,10,1,70.2,3,131,9,1241,9,72.18,90961,0.25,0
3222,1367,1,3,1,82.21,3,189,0,336,0,78.26,32306,0.59,1
3223,75,0,0,2,68.15,3,91,2,1657,2,83.17,72422,0.19,0
3224,4594,1,0,1,78.9,2,165,0,2349,0,69.56,96285,0.93,2
3225,4227,0,9,0,87.84,0,300,4,907,4,97.33,33104,0.16,0
3226,3116,0,9,0,67.6,3,64,1,1360,1,79.1,56779,0.3,0
3227,2200,1,0,0,64.58,2,101,0,1678,0,95.32,165181,0.19,0
3228,3685,1,5,0,88.22,0,285,2,110,2,66.88,21063,0.85,2
3229,4241,1,1,1,65.28,2,174,7,469,7,79.25,163258,0.35,0
3230,1010,1,11,2,90.35,0,151,3,1326,3,65.21,99122,0.96,2
3231,4561,1,6,0,88.23,3,93,2,1504,2,79.21,77465,0.91,2
3232,1374,0,14,1,77.87,0,133,1,1151,1,97.12,99569,0.47,0
3233,1928,1,5,0,70.47,3,135,3,1759,3,91.81,81104,0.37,0
3234,2726,1,2,1,64.94,3,163,3,1253,3,77.21,116710,0.22,0
3235,3653,1,0,2,59.61,5,113,3,1192,3,73.82,51586,0.18,0
3236,1453,1,11,0,57.39,1,292,2,1235,2,83.05,4919,0.28,0
3237,2738,1,3,0,73.8,5,81,7,1437,7,85.51,897,0.15,0
3238,562,0,1,1,70.92,2,79,3,505,3,97.57,11758,0.21,0
3239,2477,0,8,1,81.88,1,75,4,2274,4,93.41,170764,0.34,0
3240,1694,1,8,1,83.43,5,176,3,1164,3,96.24,80834,0.3,0
3241,3359,0,7,0,64.91,1,82,9,1751,9,72.02,5180,0.3,0
3242,1260,0,12,1,78.07,1,103,1,319,1,79.42,88794,0.24,0
3243,2880,1,3,3,56.07,3,150,9,2117,9,62.9,46338,0.26,0
3244,2907,1,10,0,67.36,5,147,0,662,0,84.32,73780,0.37,0
3245,2012,1,12,0,61.59,3,165,4,493,4,83.26,105477,0.28,0
3246,2194,0,7,1,90.95,0,286,8,813,8,74.39,100377,0.95,2
3247,393,1,2,1,84.53,2,134,9,2126,9,66.72,8311,0.95,2
3248,1831,0,9,0,93.65,5,93,2,1553,2,66.71,155734,0.86,2
3249,4333,0,10,0,80.72,2,135,0,141,0,91.69,47448,0.31,0
3250,2565,1,6,0,89.79,1,269,3,1341,3,71.27,157943,0.92,2
3251,640,1,8,0,87.3,1,91,7,1306,7,94.3,159176,0.16,0
3252,2987,0,2,0,61.14,0,241,5,1330,5,82.27,94122,0.23,0
3253,2598,0,10,0,62.11,3,125,7,1977,7,91.27,28036,0.41,0
3254,4209,1,2,0,55.39,3,157,1,1185,1,98.39,33219,0.25,0
3255,3864,1,5,1,67.14,3,78,7,829,7,63.26,116213,0.63,1
3256,4330,0,14,0,69.89,4,340,3,2311,3,62.46,14133,0.74,1
3257,3813,1,7,2,99.0,0,200,3,63,3,75.06,159857,0.83,2
3258,896,1,7,0,95.56,3,124,7,1223,7,68.52,11406,0.9,2
3259,2564,1,10,0,91.34,5,127,7,1255,7,69.32,102814,0.84,2
3260,4116,0,12,1,82.18,3,74,2,1138,2,71.3,45781,0.94,2
3261,2400,1,4,0,95.19,1,120,8,895,8,67.04,89008,0.89,2
3262,88,1,5,0,76.02,0,168,3,291,3,62.89,44896,0.93,2
3263,1472,1,3,0,71.84,0,152,3,266,3,71.47,29160,0.71,1
3264,2728,1,4,1,87.23,5,111,8,2461,8,97.71,175163,0.27,0
3265,3747,0,0,0,70.96,5,63,8,1077,8,69.79,118310,0.72,1
3266,3065,0,11,1,62.48,1,103,4,289,4,84.03,54364,0.47,0
3267,798,0,14,0,56.82,1,142,4,2313,4,80.28,119867,0.27,0
3268,3922,0,14,0,95.79,3,53,6,873,6,97.09,36280,0.49,0
3269,136,1,13,1,76.89,0,284,2,1250,2,73.42,169144,0.77,1
3270,3422,1,3,0,74.02,1,291,1,1868,1,95.81,69332,0.19,0
3271,3705,1,2,0,57.42,0,161,9,34,9,88.59,61007,0.29,0
3272,580,0,9,0,68.91,3,75,4,1281,4,95.59,11464,0.17,0
3273,3893,1,12,1,90.15,1,251,8,508,8,78.27,137262,0.85,2
3274,424,1,1,2,70.45,1,163,6,173,6,80.62,77188,0.42,0
3275,192,0,6,0,95.58,4,542,4,2117,4,87.3,138844,0.96,2
3276,3871,1,13,1,78.75,2,186,5,693,5,94.03,100329,0.45,0
3277,3199,0,1,0,71.22,2,104,4,2064,4,90.63,25834,0.44,0
3278,3902,0,12,1,69.57,1,125,1,571,1,83.63,73654,0.26,0
3279,3306,1,2,1,75.26,1,183,8,1634,8,80.54,126972,0.5,0
3280,1378,0,8,0,79.37,3,58,2,2152,2,81.02,10104,0.19,0
3281,54,1,12,1,85.16,3,190,2,1349,2,80.23,176310,0.74,1
3282,1718,0,3,1,76.19,2,165,4,2491,4,98.38,34708,0.19,0
3283,3518,1,6,0,98.64,2,97,3,2277,3,90.64,102747,0.97,2
3284,3366,0,7,1,68.35,5,172,2,1791,2,91.5,167538,0.41,0
3285,2430,1,1,0,89.09,2,120,0,472,0,69.88,55304,0.88,2
3286,327,0,8,0,86.35,2,138,4,2350,4,73.13,4035,0.93,2
3287,4451,1,4,1,79.46,1,227,4,1389,4,78.93,141439,0.63,1
3288,1476,0,2,1,57.62,0,133,3,78,3,76.21,13008,0.44,0
3289,2013,1,5,1,79.57,4,493,6,393,6,98.55,43940,0.32,0
3290,2395,0,0,1,75.14,0,132,6,422,6,88.33,45484,0.31,0
3291,3939,0,0,0,75.9,4,601,3,637,3,62.53,73784,0.84,2
3292,2610,1,4,3,77.62,1,252,4,2253,4,61.73,160133,0.91,2
3293,1507,1,5,0,93.19,5,123,7,1962,7,67.39,118794,0.94,2
3294,3149,0,7,0,72.57,4,401,6,1991,6,71.66,81556,0.78,1
3295,2001,1,11,0,76.3,5,90,4,1429,4,76.71,35723,0.45,0
3296,2948,1,6,3,67.4,5,78,1,2083,1,67.8,27098,0.3,0
3297,453,1,11,0,68.29,4,266,5,603,5,90.49,105430,0.18,0
3298,2511,1,2,0,65.24,3,145,5,1558,5,78.5,49949,0.35,0
3299,3543,0,6,3,75.33,0,238,3,2019,3,85.88,85246,0.4,0
3300,4841,0,0,1,98.83,2,181,1,1981,1,98.26,123081,0.56,1
3301,4415,0,10,0,96.01,3,94,4,1084,4,60.44,35045,0.83,2
3302,4030,0,9,0,98.12,4,191,9,759,9,87.03,123799,0.94,2
3303,65,0,0,1,55.35,0,102,8,1682,8,75.32,147374,0.47,0
3304,1324,0,10,1,99.66,2,105,4,1193,4,74.53,6201,0.97,2
3305,3895,0,6,0,98.38,0,133,9,905,9,63.46,179867,0.88,2
3306,2622,1,5,0,86.95,3,84,3,498,3,87.77,138330,0.26,0
3307,333,1,12,0,65.35,4,195,1,1757,1,87.62,72225,0.17,0
3308,3792,1,9,3,81.29,2,91,9,1952,9,98.72,98357,0.26,0
3309,3648,1,9,1,76.88,2,187,9,1734,9,72.5,80157,0.75,1
3310,47,1,12,1,67.21,2,188,4,2106,4,67.33,99788,0.36,0
3311,1917,0,8,2,95.01,4,538,3,319,3,87.49,90821,0.64,1
3312,1952,1,5,1,64.02,0,203,6,1746,6,67.08,20833,0.37,0
3313,4719,0,11,2,97.02,3,83,9,107,9,64.17,20447,0.88,2
3314,4738,1,6,0,64.85,0,84,9,1870,9,76.34,40792,0.28,0
3315,2356,0,7,1,62.66,4,323,5,1304,5,93.2,163655,0.26,0
3316,4378,1,0,0,72.67,1,261,0,2080,0,87.89,35072,0.46,0
